소장구분,소장품번호,세부번호,유물명,한자명칭,국적/시대,재질,용도,크기,출토지,지정구분,설명
국립1-청주-청주,7002,0,미완성석기未完成石器,未完成石器,한국-청동기,석-기타,산업/생업-수렵-사냥구,"길이 10.2,너비 3.1",충청북도-청주시-상당구 용정동 Ⅱ-8호 주거지,,
국립1-청주-청주,7003,0,석기조각石器片,石器片,한국-청동기,석-점판암,산업/생업-선사생활-기타,"길이 6.3,너비 3.1",충청북도-청주시-상당구 용정동 Ⅱ-8호 주거지,,
국립1-청주-청주,7004,0,민무늬토기바리 無文土器鉢,無文土器鉢,한국-청동기,토제-연질,식-음식기-음식,"높이 22.0,입지름 18.5,바닥지름 7.8",충청북도-청주시-상당구 용정동 Ⅱ-9호 주거지,,
국립1-청주-청주,7005,0,민무늬토기조각無文土器片,無文土器片,한국-청동기,토제-연질,식-음식기-음식,"바닥지름 9.1,현재높이 4.0",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7006,0,민무늬토기바닥조각無文土器底部片,無文土器底部片,한국-청동기,토제-연질,식-음식기-저장운반,"바닥지름 7.9,현재높이 8.2",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7007,0,민무늬토기바닥조각無文土器底部片,無文土器底部片,한국-청동기,토제-연질,식-음식기-저장운반,현재높이 4.4,충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7008,0,돌화살촉石鏃,石鏃,한국-청동기,석-점판암,산업/생업-수렵-사냥구,"길이 5.0,너비 1.5",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7009,0,용도미상석기用度未詳石器,用度未詳石器,한국-청동기,석-기타,기타-용도불명-용도불명품,"현재길이 3.8,너비 0.8",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7010,0,숫돌砥石,砥石,한국-청동기,석-기타,산업/생업-공업-석공,"현재길이 5.1,너비 3.2",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지Ⅱ-10호 주거지,,
국립1-청주-청주,7011,0,용도미상석기用度未詳石器,用度未詳石器,한국-청동기,석-점판암,기타-용도불명-용도불명품,"길이 5.0,너비 3.1",충청북도-청주시-상당구 용정동 Ⅱ-10호 주거지,,
국립1-청주-청주,7012,0,민무늬토기조각無文土器片,無文土器片,한국-청동기,토제-연질,식-음식기-음식,바닥지름 9.0,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7013,0,민무늬토기조각無文土器片,無文土器片,한국-청동기,토제-연질,식-음식기-음식,바닥지름 8.7,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7014,0,민무늬토기바리無文土器鉢,無文土器鉢,한국-청동기,토제-연질,식-음식기-음식,바닥지름 7.0,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7015,0,민무늬토기바리無文土器鉢,無文土器鉢,한국-청동기,토제-연질,식-음식기-음식,바닥지름 6.5,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7016,0,민무늬토기바리無文土器鉢,無文土器鉢,한국-청동기,토제-연질,식-음식기-음식,"바닥지름 6.5,높이 10.5,입지름 11.2",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7017,0,민무늬토기옹無文土器甕,無文土器甕,한국-청동기,토제-연질,식-음식기-저장운반,"바닥지름 9.0,현재높이 39.4,입지름 17.8",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7018,0,민무늬토기조각無文土器片,無文土器片,한국-청동기,토제-연질,식-음식기-저장운반,"바닥지름 7.0,현재높이 4.2",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7019,0,민무늬토기바닥조각無文土器底部片,無文土器底部片,한국-청동기,토제-연질,식-음식기-저장운반,"현재높이 4.1,바닥지름 7.7",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7020,0,민무늬토기바닥조각無文土器底部片,無文土器底部片,한국-청동기,토제-연질,식-음식기-저장운반,현재높이 4.2,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7021,0,민무늬토기바닥조각無文土器底部片,無文土器底部片,한국-청동기,토제-연질,식-음식기-저장운반,"현재높이 3.9,바닥지름 6.2",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7022,0,반달돌칼半月形石刀,半月形石刀,한국-청동기,석-점판암,산업/생업-농업-수확탈곡,"길이 20.9,너비 6.5",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7023,0,돌화살촉石鏃,石鏃,한국-청동기,석-기타,산업/생업-수렵-사냥구,"현재길이 3.0,너비 1.1",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7024,0,숫돌조각砥石片,砥石片,한국-청동기,석-기타,산업/생업-공업-석공,"길이 4.1,너비 3.3",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7025,0,원판모양석기圓板形石器,圓板形石器,한국-청동기,석-기타,기타-용도불명-용도불명품,"길이 4.1,너비 3.3",충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7026,0,원판모양석기圓板形石器,圓板形石器,한국-청동기,석-기타,기타-용도불명-용도불명품,지름 9.0,충청북도-청주시-상당구 용정동 Ⅱ-11호 주거지,,
국립1-청주-청주,7027,0,굽바리臺附鉢,臺附鉢,한국-삼국,토제-경질,식-음식기-음식,"높이 5.6,입지름 11.8,받침지름 6.0",충청북도-청주시-상당구 용정동 Ⅱ-2호 석곽묘,,
국립1-청주-청주,7028,0,뚜껑土器蓋,土器蓋,한국-삼국,토제-경질,식-음식기-음식,"뚜껑지름 13.8,뚜껑높이 5.4,뚜껑지름 12.0,뚜껑높이 3.9,현재높이 4.8",충청북도-청주시-상당구 용정동 Ⅱ-2호 석곽묘,,
국립1-청주-청주,7029,0,단지壺,壺,한국-삼국,토제-경질,식-음식기-저장운반,"바닥지름 6.4,입지름 8.2,높이 9.1",충청북도-청주시-상당구 용정동 Ⅱ-2호 석곽묘,,
국립1-청주-청주,7030,0,허리띠꾸미개鍋帶,鍋帶,한국-통일신라,금속-동합금,의-장신구-의복장식,"길이 2.6,너비 2.7",충청북도-청주시-상당구 용정동 Ⅱ-2호 석곽묘,,
국립1-청주-청주,7031,0,굽다리접시高杯,高杯,한국-삼국,토제-경질,식-음식기-음식,"입지름 13.3,받침지름 7.0,높이 5.2",충청북도-청주시-상당구 용정동 Ⅱ-4호 석곽묘,,
국립1-청주-청주,7032,0,뚜껑土器蓋,土器蓋,한국-삼국,토제-경질,식-음식기-음식,"뚜껑지름 13.6,높이 4.5",충청북도-청주시-상당구 용정동 Ⅱ-4호 석곽묘,,
국립1-청주-청주,7033,0,국자杓子,杓子,한국-통일신라,금속-동합금,식-취사-취사,"길이 20.7,너비 6.3",충청북도-청주시-상당구 용정동 Ⅱ-7호 석곽묘,,
국립1-청주-청주,7034,0,널못棺釘,棺釘,한국-통일신라,금속-철,사회생활-의례생활-상장,"길이 4.8, 7.5,길이 7.4, 2.1",충청북도-청주시-상당구 용정동 Ⅱ-7호 석곽묘,,
국립1-청주-청주,7035,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,"길이 5.6, 3.2,길이 4.8, 3.6,길이 2.7, 4.7",충청북도-청주시-상당구 용정동 Ⅱ-1 토광묘,,
국립1-청주-청주,7036,0,백자대접白磁大接,白磁大接,한국-조선,도자기-백자,식-음식기-음식,"입지름 17.5,바닥지름 5.7,높이 8.5",충청북도-청주시-상당구 용정동 Ⅱ-2호 토광묘,,
국립1-청주-청주,7037,0,백자접시白磁接匙,白磁接匙,한국-조선,도자기-백자,식-음식기-음식,"입지름 13.0,바닥지름 5.4,높이 4.0",충청북도-청주시-상당구 용정동 Ⅱ-2호 토광묘,,
국립1-청주-청주,7038,0,백자완白磁碗,白磁碗,한국-조선,도자기-백자,식-음식기-음식,"입지름 11.0,바닥지름 4.3,높이 4.5",충청북도-청주시-상당구 용정동 Ⅱ-2호 토광묘,,
국립1-청주-청주,7039,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 24.0,너비 3.0",충청북도-청주시-상당구 용정동 Ⅱ-2호 토광묘,,
국립1-청주-청주,7040,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,"길이 9.3, 8.3, 9.5,길이 7.8, 9.8, 8.0,길이 9.2, 8.4, 8.8,길이 8.0",충청북도-청주시-상당구 용정동 Ⅱ-2호 토광묘,,
국립1-청주-청주,7041,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"현재길이 22.7,너비 3.3",충청북도-청주시-상당구 용정동 Ⅱ-3호 토광묘,,
국립1-청주-청주,7042,0,동제젓가락銅製箸,銅製箸,한국-조선,금속-동합금,식-음식기-음식,길이 23.4,충청북도-청주시-상당구 용정동 Ⅱ-3호 토광묘,,
국립1-청주-청주,7043,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,"길이 8.3, 9.2,길이 8.6, 8.4,길이 8.5, 8.2",충청북도-청주시-상당구 용정동 Ⅱ-3호 토광묘,,
국립1-청주-청주,7044,0,목재유물木材遺物,木材遺物,한국-조선,나무-기타,산업/생업-임업-기타,"길이 34.0,너비 4.0",충청북도-청주시-상당구 용정동 Ⅱ-3호 토광묘,,
국립1-청주-청주,7045,0,동곳銅串,銅串,한국-조선,금속-동합금,의-장신구-신체장식,길이 8.0,충청북도-청주시-상당구 용정동 Ⅱ-3호 토광묘,,
국립1-청주-청주,7046,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 35.0,충청북도-청주시-상당구 용정동 Ⅱ-7호 토광묘,,
국립1-청주-청주,7047,0,백자접시白磁接匙,白磁接匙,한국-조선,도자기-백자,식-음식기-음식,"입지름 14.0,바닥지름 4.9,높이 43.8",충청북도-청주시-상당구 용정동 Ⅱ-13호 토광묘,,
국립1-청주-청주,7047,710,백자접시,백자접시,한국-조선,도자기-백자,식-음식기-음식,"입지름 14.0,바닥지름 4.9,높이 43.8",충청북도-청주시-상당구 용정동(다-13호토광묘),,
국립1-청주-청주,7048,0,동제굽바리銅製鉢,銅製鉢,한국-조선,금속-동합금,식-음식기-음식,,충청북도-청주시-상당구 용정동 Ⅱ-13호 토광묘,,
국립1-청주-청주,7049,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 7.12,충청북도-청주시-상당구 용정동 Ⅱ-13호 토광묘,,
국립1-청주-청주,7050,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 22.7,너비 3.1",충청북도-청주시-상당구 용정동 Ⅱ-13호 토광묘,,
국립1-청주-청주,7051,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 33.3,너비 4.3",충청북도-청주시-상당구 용정동 Ⅱ-14호 토광묘,,
국립1-청주-청주,7052,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 56.0,충청북도-청주시-상당구 용정동 Ⅱ-14호 토광묘,,
국립1-청주-청주,7053,0,백자대접白磁大接,白磁大接,한국-조선,도자기-백자,식-음식기-음식,"입지름 7.5,바닥지름 6.0,높이 8.1",충청북도-청주시-상당구 용정동 Ⅱ-14호 토광묘,,
국립1-청주-청주,7054,0,백자접시白磁接匙,白磁接匙,한국-조선,도자기-백자,식-음식기-음식,"입지름 13.6,바닥지름 5.0,높이 3.6",충청북도-청주시-상당구 용정동 Ⅱ-15호 토광묘,,
국립1-청주-청주,7055,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 24.5,너비 3.3",충청북도-청주시-상당구 용정동 Ⅱ-15호 토광묘,,
국립1-청주-청주,7056,0,철제품鐵製品,鐵製品,한국-조선,금속-철,기타-용도불명-용도불명품,"길이 8.4,너비 3.0",충청북도-청주시-상당구 용정동 Ⅱ-15호 토광묘,,
국립1-청주-청주,7057,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 2.5,충청북도-청주시-상당구 용정동 Ⅱ-15호 토광묘,,
국립1-청주-청주,7058,0,백자완白磁碗,白磁婉,한국-조선,도자기-백자,식-음식기-음식,"입지름 11.0,바닥지름 4.6,높이 5.5",충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7059,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 21.6,너비 3.2",충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7060,0,가위鐵製鋏,鐵製鋏,한국-조선,금속-철,산업/생업-공업-염직,"길이 21.6,너비 9.0",충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7061,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 41.0,충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7062,0,구슬珠,珠,한국-조선,유리/보석-유리,의-장신구-신체장식,지름 12.0,충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7063,0,백자대접白磁大接,白磁大接,한국-조선,도자기-백자,식-음식기-음식,"입지름 17.0,바닥지름 5.8,높이 8.87",충청북도-청주시-상당구 용정동 Ⅱ-17호 토광묘,,
국립1-청주-청주,7064,0,백자접시白磁接匙,白磁接匙,한국-조선,도자기-백자,식-음식기-음식,"입지름 14.13,바닥지름 5.8,높이 3.6",충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7065,0,백자완白磁碗,白磁碗,한국-조선,도자기-백자,식-음식기-음식,"입지름 11.0,바닥지름 4.0,높이 5.0",충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7066,0,동제숟가락銅製匙,銅製匙,한국-조선,금속-동합금,식-음식기-음식,"길이 26.0,너비 3.5",충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7067,0,쇠손칼鐵刀子,鐵刀子,한국-조선,금속-철,군사-근력무기-도검,"길이 13.5,너비 1.7",충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7068,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 5.0 ~ 9.0,충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7069,0,구슬珠,珠,한국-조선,유리/보석-유리,의-장신구-신체장식,지름 1.8,충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7070,0,구슬珠,珠,한국-조선,유리/보석-유리,산업/생업-공업-유리공,지름 11.3,충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7071,0,널못棺釘,棺釘,한국-조선,금속-철,사회생활-의례생활-상장,길이 2.9,충청북도-청주시-상당구 용정동 Ⅱ-18호 토광묘,,
국립1-청주-청주,7072,0,백자대접白磁大接,白磁大接,한국-조선,도자기-백자,식-음식기-음식,"입지름 17.4,바닥지름 6.5,높이 9.0",충청북도-청주시-상당구 용정동 Ⅱ-20호 토광묘,,
국립1-청주-청주,7073,0,백자접시白磁接匙,白磁接匙,한국-조선,도자기-백자,식-음식기-음식,"입지름 15.13,바닥지름 5.45,높이 4.35",충청북도-청주시-상당구 용정동 Ⅱ-20호 토광묘,,
